Data_NId,IUSNId,TimePeriod_NId,Area_NId,Data_Value,Start_Date,End_Date,Data_Denominator,Source_NId,Indicator_NId,Unit_NId,Subgroup_Val_NId,Indicator_GId,Unit_GId,Subgroup_Val_GId,TimePeriod,Area_GId,Source_GId
9558,462,288,504,5.639,,,,576,183,44,2,72b495f9-50ce-4884-afb2-7ebf400a8239,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,1996,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
8434,153,284,504,36280,,,,576,70,44,2,73212564-d01e-466d-89a5-c52f0092aac3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,1995,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
9108,462,280,504,4.402,,,,576,183,44,2,72b495f9-50ce-4884-afb2-7ebf400a8239,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,1993,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
9876,463,299,504,6.551,,,,576,184,44,2,0e721035-aab8-4569-9127-7735ec56b55f,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2000,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
7221,116,284,504,22223,,,,576,57,44,2,be695194-e5d7-403a-9559-fbf5dc0f1273,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,1995,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
8400,104,293,504,8903,,,,576,51,44,2,7cb4999c-7437-4f68-9bff-f03c9318d734,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,1998,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
7118,116,280,504,16675,,,,576,57,44,2,be695194-e5d7-403a-9559-fbf5dc0f1273,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,1993,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
7507,103,293,504,3631,,,,576,50,44,2,ae9b3d3f-c98f-4bdb-989c-94a4489ad96a,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,1998,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
8497,153,280,504,26016,,,,576,70,44,2,73212564-d01e-466d-89a5-c52f0092aac3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,1993,7993AF30-FE20-4D8D-908A-637AE87DF811,69C1CCA6-445A-FCAA-D058-5BBD98925EA7
11799,2163,308,504,2399.9,,,,578,980,44,2,e37f5b16-c78f-4d77-801c-74e3b49e2957,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11881,438,310,504,5267,,,,578,172,44,93,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,fd99dd9b-1a53-4230-b0b1-fc43ec27b30d,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11770,2165,306,504,1508.3,,,,578,979,44,2,ca0cc721-d711-40ef-8bc0-ab11f003b7a0,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11009,433,306,504,124022,,,,578,172,44,2,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11532,2166,304,504,1033.3,,,,578,981,44,2,6c356fa6-7c61-4311-bbc8-489229609409,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11795,2160,313,504,8742.5,,,,578,977,44,2,690d64c7-85c7-4af1-b672-4e54d5603936,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11763,2164,306,504,1819.7,,,,578,984,44,2,3918ddb0-9938-40b7-be6b-9e08a05cf67a,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11887,440,312,504,14608,,,,578,172,44,95,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,c74702a5-f15d-485b-881c-cf580e9abed1,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11599,2166,310,504,1025.6,,,,578,981,44,2,6c356fa6-7c61-4311-bbc8-489229609409,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11883,440,310,504,19551,,,,578,172,44,95,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,c74702a5-f15d-485b-881c-cf580e9abed1,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11894,439,315,504,5006.1,,,,578,172,44,94,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,5cd8b5ec-da07-4216-81b8-c3bb6aad7bea,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11601,2166,313,504,1107.7,,,,578,981,44,2,6c356fa6-7c61-4311-bbc8-489229609409,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11884,433,310,504,74207,,,,578,172,44,2,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11243,2168,306,504,1596.5,,,,578,978,44,2,d508975c-8501-4611-9037-3701073f073f,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11798,2163,306,504,4783.6,,,,578,980,44,2,e37f5b16-c78f-4d77-801c-74e3b49e2957,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11769,2165,304,504,1060.8,,,,578,979,44,2,ca0cc721-d711-40ef-8bc0-ab11f003b7a0,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11528,2165,310,504,782.2,,,,578,979,44,2,ca0cc721-d711-40ef-8bc0-ab11f003b7a0,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11240,2167,313,504,2531.4,,,,578,983,44,2,40f371ed-68ee-4cba-9d59-3a0fa80f032b,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11783,438,304,504,738.3,,,,578,172,44,93,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,fd99dd9b-1a53-4230-b0b1-fc43ec27b30d,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11734,2167,304,504,1332.2,,,,578,983,44,2,40f371ed-68ee-4cba-9d59-3a0fa80f032b,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
10759,4066,313,504,2696,,,,578,172,44,374,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,3825eeed-d7e5-4864-b123-9ce61a5f1311,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11733,2166,315,504,3815.8,,,,578,981,44,2,6c356fa6-7c61-4311-bbc8-489229609409,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
12227,438,306,504,7615,,,,578,172,44,93,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,fd99dd9b-1a53-4230-b0b1-fc43ec27b30d,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11890,439,313,504,3639.1,,,,578,172,44,94,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,5cd8b5ec-da07-4216-81b8-c3bb6aad7bea,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11897,4066,304,504,3525,,,,578,172,44,374,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,3825eeed-d7e5-4864-b123-9ce61a5f1311,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11242,2168,304,504,726.7,,,,578,978,44,2,d508975c-8501-4611-9037-3701073f073f,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11534,2166,308,504,2413.3,,,,578,981,44,2,6c356fa6-7c61-4311-bbc8-489229609409,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11898,4066,306,504,5481.2,,,,578,172,44,374,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,3825eeed-d7e5-4864-b123-9ce61a5f1311,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11889,438,313,504,996.6,,,,578,172,44,93,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,fd99dd9b-1a53-4230-b0b1-fc43ec27b30d,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11008,440,306,504,34654,,,,578,172,44,95,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,c74702a5-f15d-485b-881c-cf580e9abed1,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11891,440,313,504,1410.8,,,,578,172,44,95,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,c74702a5-f15d-485b-881c-cf580e9abed1,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11900,4066,310,504,2257.9,,,,578,172,44,374,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,3825eeed-d7e5-4864-b123-9ce61a5f1311,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11779,2167,306,504,188.3,,,,578,983,44,2,40f371ed-68ee-4cba-9d59-3a0fa80f032b,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11767,2164,313,504,1728.9,,,,578,984,44,2,3918ddb0-9938-40b7-be6b-9e08a05cf67a,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11796,2160,315,504,11916.5,,,,578,977,44,2,690d64c7-85c7-4af1-b672-4e54d5603936,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11893,438,315,504,1871.8,,,,578,172,44,93,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,fd99dd9b-1a53-4230-b0b1-fc43ec27b30d,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11529,2165,312,504,417.9,,,,578,979,44,2,ca0cc721-d711-40ef-8bc0-ab11f003b7a0,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11793,2160,310,504,7420.7,,,,578,977,44,2,690d64c7-85c7-4af1-b672-4e54d5603936,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11246,2168,312,504,483.3,,,,578,978,44,2,d508975c-8501-4611-9037-3701073f073f,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11784,439,304,504,2365.5,,,,578,172,44,94,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,5cd8b5ec-da07-4216-81b8-c3bb6aad7bea,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11803,2163,315,504,781,,,,578,980,44,2,e37f5b16-c78f-4d77-801c-74e3b49e2957,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11245,2168,310,504,946.9,,,,578,978,44,2,d508975c-8501-4611-9037-3701073f073f,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11600,2166,312,504,1112.5,,,,578,981,44,2,6c356fa6-7c61-4311-bbc8-489229609409,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11244,2168,308,504,2373,,,,578,978,44,2,d508975c-8501-4611-9037-3701073f073f,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11781,2168,313,504,644,,,,578,978,44,2,d508975c-8501-4611-9037-3701073f073f,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11790,2160,304,504,9204.799999999999,,,,578,977,44,2,690d64c7-85c7-4af1-b672-4e54d5603936,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11768,2164,315,504,4146.7,,,,578,984,44,2,3918ddb0-9938-40b7-be6b-9e08a05cf67a,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
10760,4066,315,504,1898.5,,,,578,172,44,374,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,3825eeed-d7e5-4864-b123-9ce61a5f1311,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11762,2164,304,504,2069.1,,,,578,984,44,2,3918ddb0-9938-40b7-be6b-9e08a05cf67a,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11896,433,315,504,11916.5,,,,578,172,44,2,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11882,439,310,504,26809,,,,578,172,44,94,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,5cd8b5ec-da07-4216-81b8-c3bb6aad7bea,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11878,439,308,504,60227,,,,578,172,44,94,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,5cd8b5ec-da07-4216-81b8-c3bb6aad7bea,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
12228,439,306,504,26941,,,,578,172,44,94,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,5cd8b5ec-da07-4216-81b8-c3bb6aad7bea,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11238,2167,310,504,1655.4,,,,578,983,44,2,40f371ed-68ee-4cba-9d59-3a0fa80f032b,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2004,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11802,2163,313,504,2147,,,,578,980,44,2,e37f5b16-c78f-4d77-801c-74e3b49e2957,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11886,439,312,504,11125,,,,578,172,44,94,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,5cd8b5ec-da07-4216-81b8-c3bb6aad7bea,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11766,2164,312,504,2321.1,,,,578,984,44,2,3918ddb0-9938-40b7-be6b-9e08a05cf67a,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11791,2160,306,504,12402.2,,,,578,977,44,2,690d64c7-85c7-4af1-b672-4e54d5603936,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
12226,433,304,504,9204.799999999999,,,,578,172,44,2,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11879,440,308,504,38276,,,,578,172,44,95,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,c74702a5-f15d-485b-881c-cf580e9abed1,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11885,438,312,504,849,,,,578,172,44,93,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,fd99dd9b-1a53-4230-b0b1-fc43ec27b30d,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11794,2160,312,504,6836.5,,,,578,977,44,2,690d64c7-85c7-4af1-b672-4e54d5603936,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11764,2164,308,504,1317.7,,,,578,984,44,2,3918ddb0-9938-40b7-be6b-9e08a05cf67a,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11892,433,313,504,8742.5,,,,578,172,44,2,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11530,2165,313,504,583.6,,,,578,979,44,2,ca0cc721-d711-40ef-8bc0-ab11f003b7a0,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11533,2166,306,504,805.8,,,,578,981,44,2,6c356fa6-7c61-4311-bbc8-489229609409,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11880,433,308,504,133542,,,,578,172,44,2,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11782,2168,315,504,1434.4,,,,578,978,44,2,d508975c-8501-4611-9037-3701073f073f,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11780,2167,308,504,3609.4,,,,578,983,44,2,40f371ed-68ee-4cba-9d59-3a0fa80f032b,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11895,440,315,504,3140.1,,,,578,172,44,95,562fc1e5-4091-4511-b444-05735b7652d3,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,c74702a5-f15d-485b-881c-cf580e9abed1,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11792,2160,308,504,13354.2,,,,578,977,44,2,690d64c7-85c7-4af1-b672-4e54d5603936,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11241,2167,315,504,1190.2,,,,578,983,44,2,40f371ed-68ee-4cba-9d59-3a0fa80f032b,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11527,2165,308,504,1240.9,,,,578,979,44,2,ca0cc721-d711-40ef-8bc0-ab11f003b7a0,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2003,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
11797,2163,304,504,2982.7,,,,578,980,44,2,e37f5b16-c78f-4d77-801c-74e3b49e2957,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,7B43D2F9-7FC4-BBFD-C03F-9ADE1D07BE0F
